#Table1
ra,dec,z
150.21025,1.335603,0.02138533
149.09028,-0.25137208,0.02139691
179.67071,-0.59716741,0.02139761
182.42112,0.65771764,0.02141499
184.81743,0.64817006,0.02141541
202.26346,-0.043588369,0.02142574
164.541,-0.77466422,0.02143087
156.33256,0.63542236,0.02143447
153.10524,1.2458366,0.02145526
202.46139,2.4059383,0.0214591
166.45691,1.7445601,0.02146684
151.22075,-0.058346314,0.02147727
164.63012,-1.0068523,0.02147934
155.47169,0.29534091,0.02148222
163.11552,-0.6067328,0.02149814
156.58808,0.68495794,0.02150348
202.51588,0.29985393,0.02151963
154.03894,1.1911586,0.02155589
202.49968,0.30512067,0.02156267
145.82657,0.37310286,0.02156401
152.73497,1.0721042,0.02156757
146.28301,0.064056069,0.0215799
152.61611,2.2282206,0.02159544
146.23184,0.068229156,0.02160817
202.85368,1.9811436,0.02161463
156.42557,0.76304476,0.02161491
202.72408,0.93802513,0.02162852
155.60052,1.1982575,0.02162867
152.61496,2.2304566,0.02164341
156.68114,1.0061399,0.02164586
181.38327,0.039233498,0.02165059
145.64788,-0.77176336,0.02165231
203.13643,0.060945248,0.02165666
155.77916,1.0060558,0.02165721
202.20881,-0.9084603,0.02165733
185.32451,-1.2541341,0.02165757
154.60586,1.1824844,0.0216586
151.80956,0.055850091,0.02166339
184.85513,0.63096249,0.02166561
204.3753,1.0827946,0.02169269
151.16388,0.28149828,0.02169315
151.48371,0.61722451,0.02170249
156.14897,1.1098312,0.02170384
146.32316,-0.029989881,0.02170876
156.93172,1.1939791,0.02171454
156.83781,0.42231616,0.02172002
156.6616,0.98344269,0.02173863
204.24406,0.22566909,0.02174899
179.9844,-0.54819763,0.02175559
146.30086,0.035479627,0.021758
181.3398,2.0863134,0.02176492
196.49224,1.7925394,0.02178351
202.21234,-0.36544158,0.02179444
182.65521,1.0648873,0.02179737
159.88419,2.1877527,0.02180503
224.11042,2.3471776,0.0218352
203.45938,2.3585447,0.0218359
203.58966,-0.74166159,0.02184831
158.8845,1.4485143,0.02185345
187.84175,0.60998867,0.02185817
157.15575,1.3043821,0.02186504
151.079,0.12038975,0.02187334
197.42152,2.2847271,0.02188597
189.75924,0.25705319,0.0219085
152.07083,2.27313,0.02191927
157.16793,1.3497493,0.02194127
161.64296,1.7743983,0.0219554
146.85676,-0.27404021,0.02196459
203.18613,0.76888646,0.02196538
203.75268,-0.44754529,0.0219903
202.5091,0.31715648,0.02200958
151.3282,2.4957199,0.02201772
145.47966,1.3187419,0.02202882
204.56412,-0.39854598,0.02204254
204.9942,0.83520105,0.02204994
156.85423,1.2417612,0.02206458
181.66756,1.3339701,0.02211481
181.11515,1.748517,0.02214932
181.84038,-0.37665324,0.0221718
156.91951,1.4372111,0.02218647
160.25697,0.63171794,0.02219553
181.14191,1.7382286,0.02220426
156.67681,1.0046854,0.02221769
162.84739,2.2182337,0.02221772
174.10003,-0.49680837,0.02222205
224.0284,1.9249893,0.02222409
157.16922,1.3482587,0.02222853
204.88008,-1.2792279,0.02223609
207.99871,2.46994,0.02224085
203.44567,2.0457214,0.02224408
204.96447,-0.75308276,0.02227835
195.0197,0.45298859,0.02230952
157.12061,1.2498668,0.02231555
204.52687,0.020488527,0.02233166
203.44672,2.0451958,0.02234568
201.66158,2.3137322,0.02235525
180.99828,1.4108977,0.02235754
156.96056,2.119101,0.02237254
156.87293,1.2467173,0.02238173
204.63421,0.54018684,0.02238187
173.18928,-0.74104892,0.02238294
151.63095,2.4824655,0.022415
187.93981,0.45260806,0.02241663
200.96405,2.1439046,0.02242053
187.65758,0.3439149,0.02242503
189.65322,0.62451333,0.0224256
181.10258,2.459198,0.02242605
204.95625,-0.33026442,0.02243455
204.61882,0.51035228,0.02245948
180.38185,1.2958331,0.02246566
188.53691,-0.35528086,0.02250151
157.40455,0.95112941,0.0225078
225.95959,0.56546609,0.02251297
173.18029,-1.4330741,0.02251607
189.05784,-0.27630002,0.02252786
205.83098,1.3223391,0.0225358
187.93752,0.51189204,0.02255391
202.30771,0.72853512,0.02255641
194.35358,-0.6224531,0.02257407
203.50674,1.0960646,0.02257852
156.36603,0.88358999,0.02257916
188.68754,0.36662643,0.0226011
219.17533,2.3857006,0.02261127
188.79549,-0.22225629,0.02263155
186.56017,0.26721967,0.02264536
196.50647,-0.99778753,0.02265377
205.52089,0.71822419,0.02265577
142.35927,2.0707099,0.02265959
181.0761,1.699963,0.02266375
205.08908,1.5423589,0.02266693
204.97048,0.84004383,0.02266986
155.98275,1.033383,0.02267529
193.90373,-0.88374495,0.02267708
196.31099,-0.37329939,0.02268739
196.34513,-0.92708377,0.02271997
202.30391,0.73108316,0.02272183
189.70062,0.27001555,0.02273661
195.22706,-1.3466763,0.0227401
195.2047,-1.360129,0.02274616
156.31315,0.89267699,0.02274756
193.5224,0.17531066,0.0227484
247.12655,-1.053186,0.0227506
171.50424,1.9841431,0.02275801
169.6189,1.6640117,0.02277165
172.19318,1.6179106,0.02278828
188.91117,-0.20600075,0.02279582
188.75916,0.037663934,0.02279919
189.69367,0.32253786,0.02280918
181.35321,2.2087315,0.02281939
189.96873,0.12547405,0.02283781
206.31428,-0.52789859,0.02284546
172.0598,2.3999804,0.02285229
169.77119,1.2522129,0.02286034
205.07488,1.2926954,0.02286634
187.7058,0.74510376,0.02286855
223.77956,-1.3025961,0.02287634
204.15613,1.2594358,0.02288829
169.33548,2.4471644,0.02289903
190.22348,1.0083456,0.02290753
203.99411,1.7300706,0.02291195
204.66557,0.54584584,0.02293615
191.33019,-0.76042255,0.02297334
187.65304,0.84626065,0.02298159
187.11303,0.14238911,0.0229938
186.58225,1.7243369,0.02299504
186.26177,1.794043,0.02300122
142.12571,2.433548,0.02300126
189.75468,0.36557387,0.02301519
170.10672,1.0668276,0.02303798
205.05238,2.480124,0.02305681
187.42103,0.25340704,0.02306678
204.97689,2.1223199,0.02307372
188.4919,-1.3910418,0.02307595
187.78488,0.6137188,0.02308306
188.10703,0.45712265,0.02308414
187.79601,0.60623968,0.02308712
194.31312,-0.65761544,0.02310778
190.23911,0.98722275,0.02312812
188.9318,-0.22378051,0.02313283
223.59957,-1.1299138,0.02314522
187.47658,-0.055353702,0.02315128
222.84758,0.0070933093,0.02316491
171.53967,1.8960201,0.02316835
181.10493,1.6473389,0.02317479
170.04149,-0.64792512,0.02317585
203.91817,1.5080913,0.02318443
187.34018,1.0569309,0.02318845
201.30324,2.4181005,0.02319042
142.18666,-0.32095279,0.02321181
180.73715,1.3937812,0.02321241
170.05569,0.94279252,0.02321383
200.56461,-0.63191765,0.02321945
187.27901,0.58106249,0.02322227
187.92181,0.95923912,0.02322375
192.87752,1.1951284,0.02323688
187.71665,0.52722713,0.02326956
233.9131,2.4269165,0.02326964
187.84023,0.23978178,0.02327658
193.98697,1.9855485,0.02329178
201.64007,2.1751069,0.02329328
186.85429,-0.043921653,0.02330861
156.05909,0.14774405,0.02332667
208.21446,1.6774997,0.02333666
204.73567,2.1508698,0.02334361
208.0951,2.3458114,0.02334406
159.79783,-0.55719043,0.02335118
188.927,-0.215192,0.0233556
186.46108,1.4430427,0.02336012
201.56454,1.9053306,0.02336636
204.7691,2.16379,0.02336924
208.37795,-1.0505491,0.02337503
221.83671,0.010753292,0.02337876
170.61045,0.42474075,0.02337928
142.09098,1.7489394,0.02339992
142.44146,2.2015075,0.023409
187.92245,1.305983,0.02342442
207.75925,-0.15419588,0.02342653
191.9708,-1.1858294,0.02342914
191.12021,-0.45291371,0.02343134
143.51725,0.38369016,0.02343191
187.90266,1.3483767,0.02344545
191.21242,-0.69606851,0.0234513
142.47312,2.2803563,0.02345396
207.98902,2.0033749,0.02348784
201.14769,1.5758164,0.02349713
188.83419,-0.17847756,0.0234992
181.15857,1.7877437,0.02351076
140.28622,0.080590317,0.02351408
208.10125,0.088760198,0.02351624
205.07086,2.4437779,0.02353055
248.91088,0.3118009,0.02355054
189.7734,0.28292159,0.02355277
170.90511,0.98183289,0.02358071
189.84349,0.4602442,0.02358647
201.69207,2.2438793,0.02359172
208.04817,2.3152739,0.02362729
142.34271,-0.37419034,0.02363812
201.1469,1.5748904,0.02370029
208.06076,2.3595414,0.02371047
170.16435,0.45751437,0.02371961
199.86715,1.8292942,0.02372893
208.38324,-1.1944692,0.02373103
205.23969,0.92610695,0.02373547
190.49615,-1.1788438,0.02375486
208.05066,2.4037299,0.02375588
208.99626,0.75412748,0.0237703
170.75058,-0.61543521,0.02377577
190.76251,-1.2827241,0.02377683
199.68955,1.3862415,0.02377723
182.00765,-0.96833196,0.02377901
140.19243,0.60474228,0.02378279
248.99151,0.026936682,0.02378366
187.74807,0.54210626,0.02379078
210.34519,1.9912139,0.02381073
199.9286,0.74305145,0.0238205
181.07916,1.848401,0.02383637
142.94437,1.056666,0.02385046
186.02036,1.1897936,0.02386893
170.6755,0.59173353,0.02388162
142.47213,2.1606414,0.02389874
186.14609,1.8923439,0.02391133
199.25059,0.63957393,0.02391134
216.9871,0.022573856,0.02391719
197.41732,-1.0513682,0.02393271
208.57308,-1.2815855,0.02395275
159.11298,-1.1460829,0.02395853
181.16874,2.1388371,0.02396282
137.47608,1.6854099,0.02396643
185.92564,0.96203353,0.02398865
187.69793,0.6358071,0.0239896
209.9659,2.0918074,0.02399165
186.98189,1.1162298,0.02399185
236.59191,-0.82656391,0.02399611
210.50855,0.99323,0.02399988
189.89152,-0.85364426,0.02400916
209.45664,2.4535242,0.02401177
207.97793,2.4378085,0.02402283
199.47124,0.71841523,0.02403217
188.24852,-0.69951868,0.02403254
140.95009,2.1127585,0.02403993
198.85721,0.97347937,0.0240621
185.92764,0.96217882,0.02407566
246.88813,-0.53632883,0.02408457
209.68629,2.456777,0.02408777
242.94403,-0.034460017,0.02408826
242.92202,0.061301131,0.02408831
210.6744,1.889769,0.02409169
170.31688,1.7845739,0.02409322
199.29492,0.52757058,0.02411415
170.23004,2.0256124,0.02412949
238.8785,-0.8271659,0.02414819
186.56115,-0.98933346,0.02416631
212.9196,-1.0521584,0.0241675
170.20004,0.46860645,0.0241728
237.54501,2.4146876,0.02418144
170.87001,-0.30762096,0.0241823
209.98343,1.9943498,0.02419135
208.55939,-1.4364804,0.02419563
185.9772,0.83051774,0.02422025
240.13694,-0.1662719,0.02422201
209.70689,2.0361968,0.02423383
242.89881,-0.015408995,0.02424059
140.95335,2.107938,0.02424104
247.88808,0.52377849,0.02424728
141.02703,2.082506,0.02425363
243.09821,-0.016108863,0.02425634
248.85411,0.20697952,0.02425887
248.36352,0.89396077,0.02428168
248.78918,0.39696551,0.02428178
210.44363,1.1568112,0.02428651
210.36472,1.9729501,0.024312
211.50775,2.3556567,0.02431688
141.44779,2.0896075,0.02432023
142.42156,2.2055483,0.02432739
249.82069,0.4102918,0.02432818
170.24894,0.53423581,0.02433676
197.278,-1.3075244,0.02434641
141.37475,2.078253,0.02434822
141.44653,2.2303833,0.02435298
170.72161,-0.93118289,0.02435665
182.07891,-1.4665596,0.02436067
209.87657,-1.0561936,0.02436149
212.42644,-1.2567468,0.02436787
242.72534,-1.2027477,0.02436887
144.78908,0.984487,0.02439158
208.55601,-1.4682967,0.02440693
209.57514,-0.92399796,0.02440855
185.08284,-0.8491797,0.02441577
245.69115,1.2437151,0.02442459
197.42118,-1.0482723,0.02443011
180.97595,1.8912959,0.0244364
211.21558,-0.64161296,0.02444135
170.63384,-0.84113311,0.02444746
170.00024,-1.1199745,0.02445609
211.10573,-0.45677408,0.02445626
170.20414,0.45927032,0.02445948
216.89962,1.878594,0.02447074
210.36673,2.2754077,0.02447098
210.83777,-0.54914586,0.02447205
242.03277,1.0853526,0.0244775
208.77881,-1.4120327,0.02448106
170.20541,0.39019296,0.02449388
208.30882,0.44727438,0.0244987
145.31597,1.5236311,0.02450694
242.01217,0.88838749,0.02450982
245.66356,1.2476219,0.02452652
208.99792,-1.2617429,0.02453839
169.98106,-0.87999127,0.02454603
211.50592,-0.3105403,0.02454863
210.51722,-1.2078526,0.02454983
212.488,-1.2398145,0.02455296
148.54452,2.287193,0.02456283
242.16248,0.45621252,0.02458739
210.87545,-0.25099469,0.02459929
134.45493,1.3229514,0.02460577
249.30572,0.034726989,0.0246454
142.45574,2.1439153,0.02465955
210.83645,-0.54993497,0.02467262
211.50931,2.3563981,0.02467375
212.48481,-1.2400456,0.02467782
235.86773,2.3290979,0.02468382
248.34694,0.99557834,0.02468596
249.46691,0.27329933,0.02468802
148.54726,2.2833405,0.02468967
209.33264,0.41236534,0.02469822
211.5392,2.331131,0.024702
212.92998,0.7200967,0.02470415
248.92007,0.3313809,0.02471255
211.21925,-0.61125633,0.02473078
210.05528,-0.96270462,0.02473719
210.3555,-0.62389695,0.02474233
147.86,1.9305378,0.02475893
212.48399,-1.2387889,0.02476666
210.79911,-0.97482068,0.0247677
170.00612,-0.9676444,0.02477735
214.39171,1.8125384,0.0247803
212.55104,1.8183336,0.02478078
213.0929,1.3652498,0.02481083
207.97578,2.2957676,0.02481394
248.13801,1.1285867,0.02481512
183.87771,-0.049385385,0.02481925
142.58782,2.1343659,0.02482222
211.34626,0.94350039,0.02484152
183.54717,-0.83159025,0.02484193
183.42006,2.1877366,0.0248509
211.3688,0.92699942,0.02485443
142.51556,2.0174129,0.02485481
167.16509,0.28432082,0.02485563
147.60863,1.5825406,0.02485973
168.01079,-0.17481672,0.02487851
142.4431,2.0643525,0.02487989
212.93156,0.72073881,0.02489296
150.98714,1.512362,0.02490477
214.65887,2.0463423,0.02490481
211.1704,-0.41305687,0.02490769
141.44045,-0.1139584,0.02491116
249.17575,0.43426137,0.02491173
169.73413,0.17614392,0.02491182
210.40136,0.79416072,0.024912
212.82386,1.2752477,0.02491419
212.82986,1.3095136,0.02491571
211.71692,0.00016248578,0.02491612
213.05274,-0.61269906,0.02491794
145.77515,0.32021602,0.02492348
170.18533,0.3197619,0.02492882
147.85446,1.9204523,0.02493272
212.85929,1.2864937,0.02493512
170.18835,-0.14822479,0.02493797
170.22784,0.17260315,0.02493878
210.51999,-1.3579075,0.02493906
210.52607,-1.3964627,0.02493928
211.21967,-0.61582387,0.02494039
178.1816,0.97482446,0.02495786
211.92121,-0.71635318,0.02496109
206.78109,1.9128501,0.0249734
213.32253,2.3670019,0.02498182
170.21847,0.40813988,0.02499222
169.62964,0.96442934,0.02499451
208.27947,0.44219249,0.02500002
210.52435,-1.3186025,0.02500727
170.20667,0.10422249,0.02501661
147.30638,1.1777612,0.02502265
141.35097,0.21122837,0.02502482
213.06763,-0.63311591,0.02502531
169.64924,0.41976742,0.02502942
213.02676,1.2015775,0.02503047
211.38187,-1.3633121,0.0250329
185.98722,-1.4996908,0.02503342
167.79204,0.62517505,0.02505315
214.24317,1.640423,0.02505643
212.13171,-0.12704596,0.02506297
211.75397,1.6406648,0.02507147
169.68877,0.1635838,0.0250771
167.09645,0.11320258,0.02507843
212.62372,1.5604375,0.02508626
214.72696,1.8737011,0.02508733
212.88932,1.1594962,0.02508765
187.71265,1.644022,0.0251033
142.48737,2.1184986,0.02510995
174.80607,2.4872651,0.02511231
211.02073,0.99817019,0.02511235
147.74024,0.86319252,0.02513117
167.14221,0.62777293,0.02513177
167.65884,0.89113194,0.02513688
141.39257,-0.71393607,0.02513735
214.02956,1.9641343,0.02514284
213.79426,2.2902101,0.025145
167.62948,-1.2075299,0.02514922
167.07377,0.58915954,0.0251548
182.27584,1.1057799,0.02516334
212.83455,-0.49742177,0.02516963
213.08407,1.2725343,0.02517159
248.29535,-0.21326108,0.02517235
146.61129,0.69305476,0.02518325
212.85506,1.6374793,0.02518725
205.53276,0.010255923,0.02519036
199.57423,2.2166193,0.02519832
212.24961,0.44686714,0.02520476
147.34549,1.1453814,0.02521066
215.32463,2.2957923,0.02521379
187.80725,1.5133257,0.02521543
207.97793,1.8442785,0.02522031
213.09423,2.4698149,0.02522595
169.60817,0.44827303,0.02522621
206.15683,-1.2646421,0.02524433
166.22565,2.3637274,0.02524444
184.50931,1.7951313,0.02524902
145.80019,0.41417226,0.02524959
171.42799,-0.32311581,0.02525891
213.89211,1.814761,0.02526171
186.09893,-0.69301327,0.02526626
171.39617,-0.76823259,0.02529804
167.17042,0.3917855,0.02531278
212.5512,-0.8735927,0.02532009
213.55001,2.3930305,0.02532519
170.23778,-0.084362831,0.02532525
159.93454,-0.85789059,0.02532969
213.36154,2.4192661,0.02533457
217.76736,-0.91910149,0.02533644
149.03429,1.4774081,0.02534287
213.96576,1.5863667,0.02535178
170.23905,-0.097089179,0.02535571
172.95252,0.86325195,0.0253628
210.84241,-1.2077084,0.02536955
131.11854,2.0639581,0.02537527
173.8164,1.6386976,0.02537999
209.55973,-1.313646,0.02538047
185.75458,2.4528572,0.0253806
205.92553,-0.33742619,0.02538639
169.88622,0.37897786,0.02538989
169.70646,0.61930757,0.02539067
142.08936,0.62936768,0.02539068
211.27456,-0.064062258,0.02539324
212.6118,-0.8323797,0.02539507
213.15764,1.6156599,0.02541127
189.52638,-0.40379856,0.02541314
212.63638,-0.84185238,0.02541754
218.59072,-1.0078494,0.02542496
212.74039,1.0357485,0.02542609
215.46344,2.0308914,0.02543131
210.48812,-1.1858578,0.02544127
143.66385,0.68807045,0.02544205
210.55418,-1.3833213,0.02544438
214.61654,0.75009489,0.02545066
171.36487,-0.97044324,0.02545308
213.55368,1.836921,0.02545833
140.89365,1.3861915,0.02546638
212.68782,1.0463543,0.02546901
248.84829,0.28751516,0.02547057
212.79203,1.4747226,0.02547936
143.80977,0.40913847,0.02548059
147.5211,1.9250959,0.0254855
214.14782,0.8866447,0.02548717
167.1685,0.26580893,0.02549546
186.11382,0.15285422,0.02549985
231.04679,-0.10892946,0.02550551
140.9289,1.3492208,0.02551346
211.99219,0.11387914,0.02552348
214.91607,2.1820025,0.02552492
215.46394,2.0311808,0.02552664
147.24571,1.1384966,0.02552898
212.82573,1.4332453,0.02553787
185.90622,-0.47257176,0.02553847
212.54692,0.86587259,0.02554381
213.4467,1.7497075,0.02554894
215.81556,2.4013503,0.02555293
170.19255,-1.2568169,0.02555551
212.11499,0.70025834,0.025559
214.65712,2.0459528,0.02556209
142.33811,0.77316932,0.02556432
214.01856,0.21626175,0.02556789
210.4187,-0.39549271,0.02556891
248.27534,-0.18904662,0.02556944
186.16121,1.5452738,0.02557745
174.89807,2.0476673,0.02558017
213.96153,1.8826297,0.02558481
171.15442,-0.99188513,0.02558509
209.55482,-1.3821773,0.02558903
213.06501,-0.63305253,0.02559116
169.01399,-0.53276305,0.02559261
174.82831,2.0895925,0.02559464
230.11132,1.6336639,0.02559828
213.3995,1.7362458,0.02560067
207.59995,1.757516,0.02561694
189.83705,1.1023805,0.02561878
214.59861,0.73214547,0.02562458
172.24346,-0.05837887,0.02562819
212.82232,1.3525991,0.02563562
248.68587,0.40213813,0.02563905
213.53874,1.5198271,0.02564602
216.83486,1.0258977,0.02565639
180.09969,0.49068637,0.02565813
189.90415,0.75181709,0.0256621
217.0189,1.0063377,0.02566936
197.94848,2.4727923,0.02567209
140.37273,-0.2688646,0.0256775
140.62656,0.14728887,0.02568343
133.20973,0.15799539,0.02568808
140.01779,-0.50250852,0.02568928
214.26853,0.50801566,0.02569302
214.53596,1.2241424,0.02569804
206.10487,-1.2993985,0.02570284
171.26422,-0.81637558,0.02570689
249.30545,0.34706651,0.02572072
213.33505,1.9125043,0.02572545
213.02888,1.5177726,0.02573698
233.98707,-0.88001144,0.02574073
185.79311,0.93487161,0.02574256
213.37499,0.1858248,0.02574296
189.53027,1.2461573,0.02575119
166.90524,0.71113151,0.02576178
169.01516,-0.5333924,0.02576459
173.13841,0.99807237,0.02576777
212.5595,-0.57854148,0.0257686
213.27235,-0.8462244,0.0257723
216.87356,1.0558571,0.02577279
213.4779,1.731023,0.02579744
212.67445,1.4805021,0.02580764
230.11624,1.649403,0.02581646
219.30709,2.4766383,0.02582856
211.64338,-1.1870812,0.02583196
212.5092,1.2631647,0.02585977
141.12347,1.2120278,0.02586975
168.99792,-0.34969339,0.02587059
213.32888,1.6644083,0.02587228
215.92052,2.0725047,0.02587276
216.41013,2.1495692,0.02587338
214.5366,1.222223,0.02588564
213.2419,1.7125128,0.0259043
171.38153,0.43863803,0.02592862
218.12684,0.27466915,0.02593923
214.56213,0.89111195,0.02594488
164.52492,0.41218447,0.0259476
212.84806,-0.30051745,0.02595581
136.99179,2.2705554,0.02597256
171.49657,-0.83343331,0.02598264
216.53985,1.9861166,0.02599496
145.06134,0.70924757,0.02599558
211.94478,-1.0499692,0.02599834
171.03828,0.70055349,0.02600551
162.15165,-0.23600393,0.02600579
213.10358,-0.83202869,0.02600801
140.82787,1.5831075,0.02602712
212.72072,1.3695055,0.02603531
162.22865,-0.70932096,0.02603709
160.57667,-0.90920196,0.02604637
172.53037,-0.66707004,0.0260513
214.23948,2.1776625,0.02606165
216.27822,2.0177687,0.02606733
213.25284,-0.83107886,0.02607814
144.16333,1.25035,0.02608378
164.38811,0.43770863,0.02608473
